Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-08 00:00:00-05:00,85.87999725341797,86.0999984741211,85.0,85.56999969482422,2677200,0.0,0.0
2024-01-09 00:00:00-05:00,85.06999969482422,85.73999786376953,84.5999984741211,85.33000183105469,1817600,0.0,0.0
2024-01-10 00:00:00-05:00,85.29000091552734,85.94000244140625,85.04000091552734,85.58999633789062,1636000,0.0,0.0
2024-01-11 00:00:00-05:00,85.33000183105469,85.33000183105469,80.86000061035156,82.12000274658203,3458200,0.0,0.0
2024-01-12 00:00:00-05:00,82.86000061035156,83.29000091552734,82.47000122070312,82.79000091552734,1991300,0.0,0.0
2024-01-16 00:00:00-05:00,82.51000213623047,82.98999786376953,82.13999938964844,82.56999969482422,2897000,0.0,0.0
2024-01-17 00:00:00-05:00,81.87999725341797,83.16999816894531,81.01000213623047,81.30999755859375,2078300,0.0,0.0
2024-01-18 00:00:00-05:00,81.0,81.02999877929688,79.69999694824219,80.4000015258789,2695000,0.0,0.0
2024-01-19 00:00:00-05:00,80.70999908447266,80.73999786376953,79.8499984741211,80.02999877929688,2205900,0.0,0.0
2024-01-22 00:00:00-05:00,80.05999755859375,80.72000122070312,79.16000366210938,79.4800033569336,2356100,0.0,0.0
2024-01-23 00:00:00-05:00,79.47000122070312,79.97000122070312,79.13999938964844,79.75,1748100,0.0,0.0
2024-01-24 00:00:00-05:00,80.41000366210938,80.58000183105469,78.73999786376953,79.05999755859375,2772900,0.0,0.0
2024-01-25 00:00:00-05:00,79.79000091552734,80.19000244140625,79.06999969482422,80.01000213623047,2141600,0.0,0.0
2024-01-26 00:00:00-05:00,80.19999694824219,80.63999938964844,79.47000122070312,79.87000274658203,2386400,0.0,0.0
2024-01-29 00:00:00-05:00,79.87000274658203,80.88999938964844,79.44000244140625,80.44999694824219,2784600,0.0,0.0
2024-01-30 00:00:00-05:00,80.37999725341797,81.23999786376953,79.69000244140625,80.76000213623047,2198900,0.0,0.0
2024-01-31 00:00:00-05:00,81.4800033569336,81.6500015258789,80.23999786376953,80.76000213623047,12843000,0.0,0.0
2024-02-01 00:00:00-05:00,79.44999694824219,82.06999969482422,79.06999969482422,81.77999877929688,4311400,0.0,0.0
2024-02-02 00:00:00-05:00,79.88999938964844,80.69000244140625,79.22000122070312,79.86000061035156,2560100,0.0,0.0
2024-02-05 00:00:00-05:00,79.19999694824219,79.19999694824219,77.97000122070312,78.02999877929688,2068000,0.0,0.0
2024-02-06 00:00:00-05:00,77.83000183105469,78.62999725341797,77.6500015258789,78.33999633789062,1767600,0.0,0.0
